airline_sentiment,text,roberta_sentiment
neutral,@JetBlue do you do any discounts for volunteer firefighters?,0.040892623364925385
neutral,"@JetBlue Well, I fly into Huntsville, AL. But I'd take either Nashville or Birmingham too!",0.49051761627197266
negative,"@JetBlue If your confirming to me that the rate won't go down again looks like I can't fly JetBlue this time around, can't afford that price",-0.8861141204833984
negative,@JetBlue :/ he was trying to take stuff from the under the seat in front of him and bugging out throughout the flight. Didn't feel safe.,-0.8598783016204834
positive,@JetBlue oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!,0.962446391582489
negative,@JetBlue Been a member since 2007. Looking to travel next week 2/24-2/27. Couldn't book right away due to all the snow; I'm in BOS.,-0.2078334540128708
positive,@JetBlue thanks JB!! This is why I 💙 you!,0.9854837656021118
positive,"@JetBlue but thank you! Love, an anxious flyer.",0.9325075149536133
positive,@JetBlue Same exact flight too. Love JetBlue. Really want to fly with ya'll. But that's a little pricey for basic (not Mint). BOS to SFO.,0.8413174748420715
negative,@JetBlue I don't want to seem crazy! Have already asked twice!,0.025614917278289795
neutral,@JetBlue Flight I want to book was $320 one day; went to purchase next day &amp; price doubled to $737. Inquiring on chance it may go down?,-0.732220470905304
negative,"@JetBlue Sent an email more than 24 hours ago asking a few questions, still no response. Need answers before (hopefully) Flight Booking Problems flight...",-0.7652373313903809
negative,@JetBlue all they said was delayed due to mechanical issues. I'm looking for something a little more specific.,-0.7112135887145996
negative,"@JetBlue if I'm about to get on a plane, I think I deserve to know what the mechanical issues are for the flight being delayed.",-0.5107215642929077
negative,@JetBlue can you give me an update on flight 1684 MCO-&gt;JFK? They're saying mechanical issues but will not disclose what they are...,-0.5808331370353699
negative,@JetBlue walked from the gate to the just ask desk by gate 1 http://t.co/p6ucbVlv5E,0.04993981122970581
negative,@JetBlue on flight 2416 to Orlando...ridiculous that we had to wait for this high school band to board. #notbabysitters #whrsthecoach?,-0.8996325731277466
positive,@JetBlue offers hot tea and coffee...at the gate! You guys make me wonder why I have ever flown any other airlines! ☕✈👍,0.8906381130218506
positive,"@JetBlue awesome, thanks!",0.9750075340270996
neutral,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Digital Journal http://t.co/urcyfcp2Lx,0.06604350358247757
negative,"@JetBlue you service agents at MCO are great, but their are not enough of them working right now!",0.5174479484558105
positive,@JetBlue keep going back and forth with being able to board and then not. But great agents in savannah!,0.6959154605865479
negative,"@JetBlue not to get into semantics here but ""by"" means ""within the extent or period of; during"" and it is still technically 2/19 #dictionary",-0.0065989382565021515
negative,@jetblue is giving me false hope of ever getting home,-0.8822441101074219
neutral,"@JetBlue 1st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. #ItsCold",-0.3182264566421509
positive,@JetBlue That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,0.9679023623466492
neutral,"@JetBlue I want to enter the family pooling contest, it says ""by 2/19"" on the website, can I please enter still!",0.2550480365753174
positive,"@JetBlue Vegas, San Francisco, Baltimore, San Diego and Philadelphia so far! I'm a very frequent business traveler.",0.7058994770050049
neutral,"@JetBlue and of course that was supposed to say Logan, not login",-0.46856439113616943
positive,@JetBlue you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!,0.9770798087120056
positive,@JetBlue @TSA JetBlue never disappoints !,0.9391629099845886
neutral,"😢😢 RT“@JetBlue: @Peaches275 Oh no! Unfortunately, the code must be entered at the time of purchase in order to qualify for the points.”",-0.818406879901886
neutral,"@JetBlue quick question, to pay for a second bag, do I have to do it online or can I do it at the airport?",0.008571937680244446
negative,"@JetBlue not cool to announce a flight ""delay"" when everyone is checking in. A 4 hour delay bdl-dca with a staff offering  no help.",-0.9114826321601868
neutral,@JetBlue Hi. How do I claim points on a 1800-flowers order after I purchased? I totally forgot to put in the promo code.,-0.6125808954238892
negative,@JetBlue what's the hold up with flight 1553? boarding should've taken place 30 minutes ago.,-0.6007415652275085
neutral,@JetBlue yes slc on 4/19,0.0755649283528328
negative,@JetBlue now we are waiting over an half hr for the packages. What's wrong with you guys?? http://t.co/wVGpp3Ymz1,-0.9217190742492676
neutral,@jetblue How long ago can a trip have taken place for me to still get credit if I didn't apply my TrueBlue # when I booked?,-0.29421040415763855
positive,@JetBlue thanks for your help! #jetbluesofly,0.9555258750915527
neutral,@jetblue I was able to access it by using the drop down instead of clicking on the tab.,0.15838311612606049
negative,@JetBlue Do your TrueBlue pages not work on Chrome or Safari? I keep getting blank pages when I lick on the TrueBlue tab on your site.,-0.8233311772346497
positive,"@JetBlue:  Ahoy from a loyal #AllYouCanJetPass holder! When do you anticipate direct US flights to #Havana, #Cuba? (#JetBlue #Vacation)",0.4595611095428467
negative,@JetBlue that is my point! They are only offering me a flight the next day and expect me to now pay for a hotel because they Cancelled Flightled.,-0.8694832921028137
neutral,@JetBlue excited for my first flight w/ you today! It's delayed though- can you give me the 411? Flight number 989 from Boston to DC,0.9544238448143005
neutral,@JetBlue what is the Mosiac 800 #?,0.004691673442721367
negative,@JetBlue I can probably find some of them. Are the ticket #s on there?,0.07124580442905426
negative,"@JetBlue no they offered the flight (4/19), I paid, then they changed it.This is the 2nd  time you have done this to me. ruins cruise plans",-0.9126011729240417
positive,"@JetBlue okie doke! Knowing you, you will fix this ;)",0.890326976776123
neutral,@JetBlue should I check in my awesome bag on my flight or carry it on... Decisions...,0.41887134313583374
neutral,@JetBlue I can't. I don't have acces to a phone rn. My iPhone broke. :/ would rather change it now then Late Flightr.,-0.8948188424110413
negative,@JetBlue I can't do that flight. I need a Late Flightr one! I need you to change my flight. You guys changed it and now I can't do that time!,-0.8969773054122925
positive,".@JetBlue Wish you would make Austin, TX a hub. Missing you as my “only” airline for all my biz travel since I moved from BOS. :(",-0.46463197469711304
neutral,@JetBlue Just sent it,0.1741737723350525
neutral,@JetBlue a little vino wouldn't hurt 🍷,0.5907831192016602
neutral,@JetBlue Airways Receives New Coverage from Analysts at Bank of America (JBLU) - The Legacy http://t.co/dORuxBqla1,0.47979700565338135
positive,@JetBlue Crisis averted! Flight #69 from BOS to FLL is boarding. Let's hope the new pilots aren't Clarence Oveur and Roger Murdock. :-),0.8035028576850891
negative,@JetBlue My bag is missing from 1099 landed over 6 hours ago. Help!,-0.7779989242553711
positive,@JetBlue thanks to Julian at login for getting me onto an earlier flight back to DCA,0.7993000745773315
negative,"@JetBlue Apparently, the substitute pilots for flight #69 from BOS to FLL can't be found. No info is avail from the counter. How about you?",-0.7957388162612915
negative,@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,-0.9152870774269104
neutral,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5fmipW9dhi,-0.000644393265247345
positive,Not your fault @JetBlue Social Media Awesome People. I know everyone is working hard to get us in our way.,-0.08614447712898254
neutral,"@JetBlue as requested, here's selfie somewhere over the Rocky's. #milehighselfieclub http://t.co/A1ChOxKPJp",0.1562037467956543
neutral,@JetBlue short stop at JFK before IAD,0.04553500562906265
negative,@JetBlue Flight 69 (ha!) - one employee said they were reassigned another said they just left. I just want some warm weather!,0.43143826723098755
positive,@JetBlue Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.,0.5927578210830688
neutral,@JetBlue Does @AirCanada not take fraud as seriously?,-0.7716383934020996
negative,"@JetBlue I want to add, my flight to Mexico was on Air Canada. Same exact situation, but with none of the problems I've had with Jet Blue.",0.14895331859588623
negative,@JetBlue You mean take more of my time to write you a physical letter because the fraud department doesn't have email or telephones. Right?,-0.6880440711975098
negative,@JetBlue Capital One and I explained the false fraud alert. Why did the Jet Blue representative issue me a new tkt if it wasn't resolved?,-0.7992520332336426
positive,@JetBlue thanks,0.6279581189155579
positive,@JetBlue Then en route to the airport the rebooked ticket was refunded.,0.1632273644208908
neutral,@JetBlue @NHLBruins repping the Bruins in Cleveland at Rock n Roll HOF &amp; The Christmas Story house #JetBlueBruins http://t.co/JKnWuGJ778,0.16351859271526337
negative,"@JetBlue No, it didn't all work out. I called Jet Blue from Mexico to address the fraud alert with Capital One on the line. Rebooked.",-0.7908066511154175
negative,@JetBlue actually they said the fraud issue was never resolved. but why then did they issue me a new ticket of the phone?,-0.8587393164634705
negative,"@JetBlue I called jet blue to get an explanation, and make sure it would not happen in the future. I was told to write the fraud dept.",-0.6855292916297913
positive,@JetBlue we made it safe and sound. Thank you for the safe travels.,0.9298021197319031
negative,"@JetBlue When I arrived at the airport, I was told my ticket had been refunded because my name had a fraud alert.",-0.46334969997406006
neutral,@JetBlue My card company and I explained the issue over the phone when I was in Mexico. I purchased a new ticket over the phone.,-0.02273901179432869
negative,@JetBlue But jet blue had Cancelled Flighted my ticket &amp; never reissued it.,-0.7653666138648987
neutral,"@JetBlue my credit card company accidentally marked my jet blue tickets as fraud, then corrected their mistake and reposted the money.",-0.8115553259849548
negative,"@JetBlue has screwed me over for the last time.  @SouthwestAir, glad to give you my business. #JetScrew #AwfulCustomerService",-0.9356412291526794
negative,@JetBlue Alternatives?  You have absolutely no respect for loyal customers.  8 years.  No more.  I'm done.,-0.9390488862991333
neutral,@JetBlue any thoughts on waiver of change fees for travel out of Boston this weekend?,0.017295140773057938
negative,@JetBlue Pooling and gifting are completely different.  I shouldn't have to be charged $375 to send points.  Its disgusting.,-0.9217624664306641
negative,@JetBlue Why would you charge money to transfer points to someone?,-0.3198309540748596
positive,"@JetBlue flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  👍👍",0.8708786368370056
negative,@JetBlue doesn't help if I have to fly on specific days,-0.7628242373466492
negative,@JetBlue it's noting about me i m perfectly fine it's the attitude and dealings with flyers. Stubborn. Demanding. Unwilling to accommodate.,-0.3831610083580017
positive,@JetBlue There's just so many choices for y'all south of the border and I know not every airline is equal - lowest price != best value. ;),0.37697550654411316
neutral,@JetBlue Just looking to arrange for a nice flight from SEA to LA-ish and comparing the cost to something more direct from YVR.,0.17312514781951904
neutral,@JetBlue Sent my suggestion and comments via the link provided..,0.14271095395088196
negative,@JetBlue i am sharing it to the public. I fly 20 times a year and sitting now on the tarmac in fll. Your staff is the worst i ever met.,-0.9365310668945312
positive,@JetBlue I love you,0.9587454199790955
neutral,@JetBlue Ever consider coming to Memphis?  Need some TrueBlue service and fares badly!!,0.05282643437385559
